id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
CN-2344780-Y,Multifunctional circuit tester for automobile ,于永洋,于永洋,1998-07-28,1998-07-28,1999-10-20,1999-10-20,https://patents.google.com/patent/CN2344780Y/en,https://patentimages.storage.googleapis.com/ae/e5/b2/903a53c60870ac/Y9823838800071.png
JP-3416247-B2,Display device for usage status of household electrical appliances ,クリナップ株式会社,"正 緑川, 清史 国井, 哲朗 川崎, 靖敏 千野, 紀和 吉川",1994-02-02,1994-02-02,2003-06-16,2003-06-16,https://patents.google.com/patent/JP3416247B2/en,
JP-S6215946-Y2,Patent JPS6215946Y2 ,,,1980-06-02,1980-06-02,1987-04-22,1987-04-22,https://patents.google.com/patent/JPS6215946Y2/en,
WO-9504561-A1,Apparatus for varying the quantity of contents in a receptacle ,The Spring Consortium Limited,Andrew Daton-Lovett,1993-08-06,1994-07-29,1995-02-16,,https://patents.google.com/patent/WO1995004561A1/en,
WO-8701235-A1,Contact rubber ,Fuji Rubber Company Limited,"Yasuhisa Osawa, Yasuko Kimura",1985-08-16,1986-08-14,1987-02-26,,https://patents.google.com/patent/WO1987001235A1/en,
CN-205014255-U,Solar energy LED bactericidal lamp that throws light on ,周卫,周卫,2015-10-13,2015-10-13,2016-02-03,2016-02-03,https://patents.google.com/patent/CN205014255U/en,
CN-204789701-U,Frequency multiplier that LEAKAGE CURRENT TEST appearance calibrating installation used ,河南省计量科学研究院,"陈清平, 宁亮, 陈兵, 刘锐",2015-07-20,2015-07-20,2015-11-18,2015-11-18,https://patents.google.com/patent/CN204789701U/en,
CN-204789700-U,LEAKAGE CURRENT TEST appearance signal adapter for calibrating installation ,河南省计量科学研究院,"陈清平, 宁亮, 陈兵, 刘锐",2015-07-20,2015-07-20,2015-11-18,2015-11-18,https://patents.google.com/patent/CN204789700U/en,
CN-204812146-U,Prevent that thorn type fire fighter prevents bee clothes with heat dispersion ,郑建敏,郑建敏,2015-07-16,2015-07-16,2015-12-02,2015-12-02,https://patents.google.com/patent/CN204812146U/en,
CN-204263607-U,The tonnage monitoring device of multi-link lever press ,合肥合锻机床股份有限公司,"于英刚, 李中华, 许洪刚, 王佳丽",2014-11-29,2014-11-29,2015-04-15,2015-04-15,https://patents.google.com/patent/CN204263607U/en,
CN-204421188-U,Single Three-phase high-power heat pump automatic cycle temperature controller ,高小强,高小强,2015-01-19,2015-01-19,2015-06-24,2015-06-24,https://patents.google.com/patent/CN204421188U/en,
CN-1472577-A,Optical compensator with polymer addition ,"��˹���´﹫˾, 伊斯曼柯达公司","D, D·舒克拉,  , J·F·埃尔曼, -, A·L·卡罗尔－李, D·M·特加登, M·奈尔, C·L·保尔, J·W·霍夫, J·A·佩尼",2002-07-12,2003-07-11,2004-02-04,,https://patents.google.com/patent/CN1472577A/en,https://patentimages.storage.googleapis.com/9b/30/53/2159d5a23b6a00/A0314956200151.png
TW-M655822-U,Employee Attendance and Carbon Footprint Management System ,臺灣銀行股份有限公司,徐雅琪,2023-12-13,2023-12-13,2024-05-21,,https://patents.google.com/patent/TWM655822U/en,https://patentimages.storage.googleapis.com/81/c8/e4/8024699e734b12/112213625-A0305-03-0001-1.png
JP-3191870-U,Time display device for elapsed time management ,潤 花岡,"潤 花岡, 洋一 小平, 和義 渡辺, 武志 岩垂",,2014-04-28,2014-07-17,2014-07-17,https://patents.google.com/patent/JP3191870U/en,https://patentimages.storage.googleapis.com/af/e0/40/68b4b653278ab3/0003191870-3.png
KR-20230119604-A,Organic Electroluminescent Device ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 시게타다 우에무라, 료스케 카와스미",2022-02-07,2023-02-01,2023-08-16,,https://patents.google.com/patent/KR20230119604A/en,
KR-20230098035-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 케이타 타바타, 료스케 카와스미, 분고 카와카미",2021-12-24,2022-12-20,2023-07-03,,https://patents.google.com/patent/KR20230098035A/en,https://patentimages.storage.googleapis.com/ae/2d/47/6df04a07ac3732/pat00188.png
KR-20230098036-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 료스케 카와스미",2021-12-24,2022-12-20,2023-07-03,,https://patents.google.com/patent/KR20230098036A/en,https://patentimages.storage.googleapis.com/54/2a/37/30b2c1d1b64d92/pat00173.png
KR-20230094170-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 타카히로 코바야시, 코우헤이 이사야마, 타케토 마에다, 마코토 히가시, 아야코 모리",2021-12-20,2022-12-19,2023-06-27,,https://patents.google.com/patent/KR20230094170A/en,https://patentimages.storage.googleapis.com/22/83/a8/d2c3e22968943f/pat00141.png
KR-20230095841-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 료스케 카와스미, 케이타 타바타, 카즈키 시게마츠, 코우헤이 이사야마",2021-12-22,2022-12-19,2023-06-29,,https://patents.google.com/patent/KR20230095841A/en,https://patentimages.storage.googleapis.com/2c/35/54/54e03e07fa8714/pat00237.png
KR-20230086603-A,Organic electroluminescent element using polycyclic aromatic compound having triazinyl group ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 에이지 시미즈, 다이사쿠 타카무라, 히데후미 오모리, 카츠야 마스다, 아야코 모리",2021-12-08,2022-12-05,2023-06-15,,https://patents.google.com/patent/KR20230086603A/en,https://patentimages.storage.googleapis.com/09/e4/1d/61fb6a03dfefee/pat00127.png
KR-20230082582-A,Triazine compounds ,에스케이머티리얼즈제이엔씨 주식회사,"준이치 야마시타, 료스케 카와스미, 야스히로 콘도",2021-12-01,2022-11-30,2023-06-08,,https://patents.google.com/patent/KR20230082582A/en,https://patentimages.storage.googleapis.com/29/54/82/a05545258e4609/pat00086.png
KR-20230073098-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"김선재, 변혜란",2021-11-17,2022-11-09,2023-05-25,,https://patents.google.com/patent/KR20230073098A/en,https://patentimages.storage.googleapis.com/46/81/a3/259a2e4f7a7338/pat00037.png
KR-20230071062-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"김선재, 변혜란",2021-11-15,2022-10-31,2023-05-23,,https://patents.google.com/patent/KR20230071062A/en,https://patentimages.storage.googleapis.com/37/b5/f4/96bdf55fdb4f42/pat00059.png
KR-20230063316-A,Polycyclic aromatic compound ,에스케이머티리얼즈제이엔씨 주식회사,"토모히로 마츠다, 료스케 카와스미",2021-11-01,2022-10-25,2023-05-09,,https://patents.google.com/patent/KR20230063316A/en,https://patentimages.storage.googleapis.com/fd/9c/41/c65c5d1e22d543/pat00208.png
KR-20230053531-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 케이타 타바타, 료스케 카와스미, 코우헤이 이사야마",2021-10-14,2022-10-13,2023-04-21,,https://patents.google.com/patent/KR20230053531A/en,https://patentimages.storage.googleapis.com/a5/7e/03/d0066163a7a0d4/pat00324.png
KR-20230053522-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 료스케 카와스미, 토모히로 마츠다, 카즈키 시게마츠",2021-10-14,2022-10-11,2023-04-21,,https://patents.google.com/patent/KR20230053522A/en,https://patentimages.storage.googleapis.com/c8/12/c3/9b1b1661abf115/pat00122.png
KR-20230046224-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 구오팡 왕, 료스케 카와스미, 야스히로 콘도",2021-09-29,2022-09-22,2023-04-05,,https://patents.google.com/patent/KR20230046224A/en,https://patentimages.storage.googleapis.com/e9/b7/21/4baddd8f00b741/pat00135.png
KR-20230046226-A,Polycyclic aromatic compound ,에스케이머티리얼즈제이엔씨 주식회사,"구오팡 왕, 료스케 카와스미, 야스히로 콘도",2021-09-29,2022-09-22,2023-04-05,,https://patents.google.com/patent/KR20230046226A/en,https://patentimages.storage.googleapis.com/b2/5f/d1/8b3426cb5e6e00/pat00105.png
KR-20230046221-A,Polycyclic aromatic compound ,"가꼬우 호징 관세이 가쿠잉, 에스케이머티리얼즈제이엔씨 주식회사","타쿠지 하타케야마, 료스케 카와스미, 타카히로 코바야시",2021-09-29,2022-09-21,2023-04-05,,https://patents.google.com/patent/KR20230046221A/en,https://patentimages.storage.googleapis.com/5d/f0/15/4dbc2bd7ae7c73/pat00172.png
KR-20230034917-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"김선재, 변혜란",2021-09-02,2022-09-02,2023-03-10,,https://patents.google.com/patent/KR20230034917A/en,https://patentimages.storage.googleapis.com/b9/53/2d/e964a320d60822/pat00216.png
KR-20230012413-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"히로시 야마다, 변혜란",2021-07-15,2022-07-05,2023-01-26,,https://patents.google.com/patent/KR20230012413A/en,https://patentimages.storage.googleapis.com/95/52/62/9d26a7d9e60275/pat00063.png
KR-20230037436-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"히로시 야마다, 변혜란",2021-09-09,2022-07-05,2023-03-16,,https://patents.google.com/patent/KR20230037436A/en,https://patentimages.storage.googleapis.com/ef/2f/88/0f6c84ae4f409c/pat00158.png
KR-20230024199-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,"히로시 야마다, 변혜란",2021-08-10,2022-07-05,2023-02-20,,https://patents.google.com/patent/KR20230024199A/en,https://patentimages.storage.googleapis.com/79/b6/00/9d26374d929e65/pat00091.png
KR-20220166188-A,Polycyclic Aromatic Compound ,"에스케이머티리얼즈제이엔씨 주식회사, 가꼬우 호징 관세이 가쿠잉","타쿠지 하타케야마, 준이치 야마시타, 리카 히사다, 코우헤이 마츠이, 변지훈",2021-06-09,2022-05-25,2022-12-16,,https://patents.google.com/patent/KR20220166188A/en,https://patentimages.storage.googleapis.com/84/ad/c7/cecec8ec2f8b9b/pat00459.png
KR-20220153510-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,김선재,2021-05-10,2022-05-09,2022-11-18,,https://patents.google.com/patent/KR20220153510A/en,https://patentimages.storage.googleapis.com/24/6a/60/d24aed61f2dfbb/pat00050.png
DE-112022001846-T5,"DECORATIVE OVERMOLD FILM, METHOD FOR PRODUCING A DECORATIVE OVERMOLD FILM AND METHOD FOR PRODUCING A RESIN MOLDED PRODUCT ","Nissha Co., Ltd.","Michiyasu Okuda, Yusuke Ueno, Shintaro Kuwasaka",2021-03-29,2022-02-09,2024-01-18,,https://patents.google.com/patent/DE112022001846T5/en,https://patentimages.storage.googleapis.com/7c/00/0f/0a2802c34195aa/DE112022001846T5_0001.png
CN-1291758-C,Coupling agent of CB and specific immune globulin IgG and use thereof ,"万选才, 李小银","万选才, 李小银",2003-03-28,2003-03-28,2006-12-27,2006-12-27,https://patents.google.com/patent/CN1291758C/en,https://patentimages.storage.googleapis.com/f6/49/6f/882790262b5588/C20051000676800251.png
KR-20220009914-A,Smart Wall ,엘지전자 주식회사,"정철윤, 김윤주, 우제민, 최주영, 김재우",2020-07-16,2021-07-16,2022-01-25,,https://patents.google.com/patent/KR20220009914A/en,https://patentimages.storage.googleapis.com/9d/32/50/f168e24d9299fd/pat00001.png
KR-20220169964-A,"Compound, Organic EL Device and Display Device ",에스케이머티리얼즈제이엔씨 주식회사,변지훈,2021-06-21,2021-06-21,2022-12-29,,https://patents.google.com/patent/KR20220169964A/en,https://patentimages.storage.googleapis.com/37/99/9a/f2a46120e610f4/pat00089.png
CN-203736248-U,Suture needle storing and taking box for operation ,戴英娟,戴英娟,2014-03-19,2014-03-19,2014-07-30,2014-07-30,https://patents.google.com/patent/CN203736248U/en,
CN-86202257-U,Small bubble condensing type electronic level-meter ,刘瑞复,刘瑞复,1986-04-18,1986-04-18,1987-07-01,,https://patents.google.com/patent/CN86202257U/en,https://patentimages.storage.googleapis.com/72/d2/02/5f1f71d0e3df76/86202257_DRIMG1.png
CN-1453577-A,Physical perfumance measuring method and measurer for cast aluminium alloy ,"戚秀清, 涂明","戚秀清, 涂明",2003-04-21,2003-04-21,2003-11-05,,https://patents.google.com/patent/CN1453577A/en,https://patentimages.storage.googleapis.com/e8/9e/4e/eb9ed0d3d83bdb/A0311322400101.png
AT-408779-B,LOCK WITH ELECTRICALLY DRIVE DOOR LOCK ,Zivanovic Bojan,,2000-01-21,2000-01-21,2002-03-25,2002-03-25,https://patents.google.com/patent/AT408779B/en,
JP-H0334787-B2,Patent JPH0334787B2 ,Mitsui Toatsu Chemicals,"Yoshihisa Oohori, Moriji Morita",1984-07-30,1984-07-30,1991-05-23,,https://patents.google.com/patent/JPH0334787B2/en,
JP-S6013193-B2,Driving method of electrochromic display ,松下電器産業株式会社,"義和 堀, 繁雄 近藤",1977-12-16,1977-12-16,1985-04-05,,https://patents.google.com/patent/JPS6013193B2/en,
JP-S6311790-B2,Patent JPS6311790B2 ,Seiko Denshi Kogyo Kk,Shohei Koshiba,1979-06-19,1979-06-19,1988-03-16,,https://patents.google.com/patent/JPS6311790B2/en,
JP-H0423245-B2,Patent JPH0423245B2 ,Seikosha Kk,Hiroshi Yamazaki,1986-12-24,1986-12-24,1992-04-21,,https://patents.google.com/patent/JPH0423245B2/en,
CN-2133018-Y,Reinforcement apparatus for concrete beam ,常国泰,"常国泰, 张嘉联",1992-05-15,1992-05-15,1993-05-12,1993-05-12,https://patents.google.com/patent/CN2133018Y/en,https://patentimages.storage.googleapis.com/50/9a/94/d587c51158890b/922138540_DRIMG2.png
FR-2631245-A1,Improvements to chessboards ,Passerat De Silans Chaude Chan,,1988-05-11,1988-05-11,1989-11-17,,https://patents.google.com/patent/FR2631245A1/en,
JP-S625931-A,"9,10-dihydrophenanthrene derivative ","Nippon Shokubai Kagaku Kogyo Co Ltd, 株式会社日本触媒","Yoshio Nagai, 永井　芳男, Michio Sugiura, 杉浦　三千夫, Jun Tanaka, 潤 田中, Manabu Nishida, 学 西田",1985-07-03,1985-07-03,1987-01-12,,https://patents.google.com/patent/JPS625931A/en,
JP-H0548417-A,Power-on detection circuit ,"Seiko Epson Corp, セイコーエプソン株式会社","Tadao Kadowaki, 忠雄 門脇",1991-08-19,1991-08-19,1993-02-26,,https://patents.google.com/patent/JPH0548417A/en,
JP-2001230083-A,Electroluminescence light ,"Nec Kansai Ltd, 関西日本電気株式会社","Ryoichi Takeda, 良一 武田",2000-02-18,2000-02-18,2001-08-24,,https://patents.google.com/patent/JP2001230083A/en,
CN-2557929-Y,Auxiliary device for water meter ,黄超,黄超,2002-01-07,2002-01-07,2003-06-25,2003-06-25,https://patents.google.com/patent/CN2557929Y/en,https://patentimages.storage.googleapis.com/d1/b3/ed/2bb4f9ceee2a87/Y0220188600061.png
CN-2807207-Y,Auxiliary device for drip-proof running water meter ,方子年,方子年,2005-06-01,2005-06-01,2006-08-16,2006-08-16,https://patents.google.com/patent/CN2807207Y/en,https://patentimages.storage.googleapis.com/20/b8/23/5ea7df52c5bf2e/Y20052002248800051.png
JP-S5737340-A,Data imprinter for camera ,Nippon Kogaku Kk <Nikon>,"Mikio Takemae, Masao Hirano, Yasunori Kitamura",1980-08-19,1980-08-19,1982-03-01,,https://patents.google.com/patent/JPS5737340A/en,
CH-618548-A5,Patent CH618548A5 ,Mallory & Co Inc P R,Sol Samson Jaffe,1977-01-28,1977-07-12,1980-07-31,,https://patents.google.com/patent/CH618548A5/en,
KR-20220035175-A,smart wall ,엘지전자 주식회사,"김현기, 정기상, 김윤주, 최주영, 심화석, 심재묘",2020-03-11,2020-03-11,2022-03-21,,https://patents.google.com/patent/KR20220035175A/en,https://patentimages.storage.googleapis.com/ec/fc/b1/8d5118a5eeba77/pct00001.png
CN-102895462-B,Traditional Chinese medicine for preventing and treating gallstone relapse ,林一帆,林一帆,2012-09-27,2012-09-27,2014-03-12,2014-03-12,https://patents.google.com/patent/CN102895462B/en,https://patentimages.storage.googleapis.com/c4/8b/c8/99b8796296f8b6/HDA00002200377100011.png
TW-202127359-A,Stock trading prompt display method and related hardware system ,紅炫風股份有限公司,"林嘉稜, 呂文正",2020-01-09,2020-01-09,2021-07-16,,https://patents.google.com/patent/TW202127359A/en,https://patentimages.storage.googleapis.com/7c/47/6c/3d86c9aaecc981/109100695-A0101-14-0001-1.png
CN-203250717-U,A self-adaptive controllable ion pump power supply apparatus ,山东蓝孚高能物理技术有限公司,"位同厦, 黄忠义, 巩新胜, 沈松, 王文兵, 徐建慧, 吕荣伟",2013-05-27,2013-05-27,2013-10-23,2013-10-23,https://patents.google.com/patent/CN203250717U/en,https://patentimages.storage.googleapis.com/03/a1/9f/3d7b2f03ba7a09/130527133102.png
