id,title,assignee,inventor/author,priority date,filing/creation date,publication date,grant date,result link,representative figure link
US-6698381-B2,Pet accessories ,Kris Lynch,Kris Lynch,2001-06-28,2002-06-24,2004-03-02,2004-03-02,https://patents.google.com/patent/US6698381B2/en,https://patentimages.storage.googleapis.com/64/c3/ad/b4b6db8ca60f62/US06698381-20040302-D00000.png
US-3198534-A,Stair climbing wheel chair ,Porter Than Robinson,Porter Than Robinson,1963-10-18,1963-10-18,1965-08-03,1965-08-03,https://patents.google.com/patent/US3198534A/en,https://patentimages.storage.googleapis.com/ff/5f/d7/e9432ace644949/US3198534-drawings-page-1.png
US-5601320-A,Two piece portable doorstop ,Miller; Earnest G.,Earnest G. Miller,1995-12-05,1995-12-05,1997-02-11,1997-02-11,https://patents.google.com/patent/US5601320A/en,https://patentimages.storage.googleapis.com/c4/cb/0c/cc6c57247b36cc/US5601320-drawings-page-2.png
US-6513436-B2,"Ignition module for explosive content detonator, method and equipment for making a detonator equipped with same ",Delta Caps International Dci,"Thierry Bernard, René Roine, Guy Mausy",2000-02-02,2001-01-30,2003-02-04,2003-02-04,https://patents.google.com/patent/US6513436B2/en,https://patentimages.storage.googleapis.com/1d/5b/1b/92217cc7c0080b/US06513436-20030204-D00000.png
US-6751827-B1,Door knob handle ,Joe Fok,Joe Fok,2002-09-14,2002-09-14,2004-06-22,2004-06-22,https://patents.google.com/patent/US6751827B1/en,https://patentimages.storage.googleapis.com/6e/a1/13/39b14f58120414/US06751827-20040622-D00000.png
US-3470267-A,Polyoxazines as antistatic agent for high molecular weight materials ,Allied Chem,"Morton H Litt, Jack L Herz",1967-12-04,1967-12-04,1969-09-30,1969-09-30,https://patents.google.com/patent/US3470267A/en,
US-6924614-B2,Opening and closing control device for opening and closing member of vehicle ,Aisin Seiki Kabushiki Kaisha,"Satoru Onozawa, Yasuaki Hiraki, Seika Matsui",2002-04-23,2003-04-23,2005-08-02,2005-08-02,https://patents.google.com/patent/US6924614B2/en,https://patentimages.storage.googleapis.com/9b/9a/cc/0bc8cdfdef024d/US06924614-20050802-D00000.png
JP-2002147130-A,Lightweight solid door and its manufacturing method ,"Dantani Plywood Co Ltd, 段谷産業株式会社","Masaaki Iwamoto, 正秋 岩本, Hajime Masafuda, 肇 正札, Hiroshi Ikeda, 大志 池田, Saiei Naka, 宰英 中",2000-11-08,2000-11-08,2002-05-22,,https://patents.google.com/patent/JP2002147130A/en,
JP-S5994596-U,Door body ,三和シヤツタ−工業株式会社,正 佐々木,1982-12-17,1982-12-17,1984-06-27,,https://patents.google.com/patent/JPS5994596U/en,
JP-2023545935-A,Moisturizing antibacterial composition ,ユニリーバー・アイピー・ホールディングス・ベスローテン・ヴェンノーツハップ,"チャンダール，プレム, ダスグプタ，ビバシュ・ランジャン, フレイ，ガブリエラ・サッチ・オリビア, モアデル、ティーヌーシュ, シローチ，アナト",2020-09-25,2021-09-08,2023-11-01,,https://patents.google.com/patent/JP2023545935A/en,
JP-2023545647-A,Moisturizing antibacterial composition ,ユニリーバー・アイピー・ホールディングス・ベスローテン・ヴェンノーツハップ,"チャンダール，プレム, モアデル，ティーヌーシュ, ネギ，アジェイ・シン, パラニサミー，バーラタ, パテル，トラル, シローチ，アナト, シン，サプナ",2020-09-25,2021-09-16,2023-10-31,,https://patents.google.com/patent/JP2023545647A/en,
US-D73828-S,Design ,,Maurice E. Camera,,1927-05-23,1927-11-15,1927-11-15,https://patents.google.com/patent/USD73828S/en,https://patentimages.storage.googleapis.com/32/c1/29/007fb3632c5646/USD73828-drawings-page-1.png
JP-2023519899-A,Apparatus and method for protecting against environmental hazards ,エイチエス ヴィケー イデア ファクトリー，エルエルシー,"クリニッチ，ヴェリコ, ステラ，ヘレン",2020-03-27,2021-03-29,2023-05-15,,https://patents.google.com/patent/JP2023519899A/en,https://patentimages.storage.googleapis.com/fa/38/a4/98ef66b98de4ad/2023519899000001.png
PT-97879-B,IMPROVED DIPSITIVE FOR LOCK DRIVE ,Talleres Escoriaza Sa,Luis Valdajos Gallego,1990-06-08,1991-06-06,1998-12-31,,https://patents.google.com/patent/PT97879B/en,
DE-202004006845-U1,Method for disinfecting hands when entering a room has an automatic dispensing system supplying a cover fitted onto a door handle to supply sufficient disinfectant onto the hand ,"Kettler, Bastian",,2004-01-26,2004-04-29,2004-08-19,,https://patents.google.com/patent/DE202004006845U1/en,
DE-1678121-A1,Door handle ,Wilmot Breeden Ltd,Jeavons Philip Swingewood,1966-07-15,1967-02-21,1971-07-22,,https://patents.google.com/patent/DE1678121A1/en,
JP-2004265372-A,Crime prevention device ,"Masayuki Nemoto, 正幸 根本","Masayuki Nemoto, 正幸 根本",2003-01-09,2003-06-04,2004-09-24,,https://patents.google.com/patent/JP2004265372A/en,https://patentimages.storage.googleapis.com/7b/11/8f/e61ae1a64b7620/2004265372-3.png
DE-2351807-A1,Push-button door lock - is locked or opened by pushing or pulling in same direction as body movement and door rotation direction ,Thum Karl Heinrich,Karl-Heinrich Thum,1973-10-16,1973-10-16,1975-04-24,,https://patents.google.com/patent/DE2351807A1/en,
JP-2022189683-A,booth unit ,"株式会社イトーキ, Itoki Corp","健一 今, Kenichi Kon, 浩治 山下, Koji Yamashita, 祐治 東田, Yuji Higashida, 駿汰 成瀬, Shunta Naruse",2021-06-11,2021-09-28,2022-12-22,,https://patents.google.com/patent/JP2022189683A/en,https://patentimages.storage.googleapis.com/de/79/37/c3f57bc22b2570/2022189683000002.png
AT-506817-A4,"METHOD AND DEVICE FOR THE WIRELESS TRANSMISSION OF DATA FROM, TO AND / OR BETWEEN LOCKING DEVICES ",Evva Werke,,2008-09-04,2008-09-04,2009-12-15,,https://patents.google.com/patent/AT506817A4/en,
US-2004096590-A1,Water-based coating composition and method of forming layered coating film ,"Shigeyuki Sasaki, Hideaki Ogawa, Shinji Seo, Tadahiko Nishi","Shigeyuki Sasaki, Hideaki Ogawa, Shinji Seo, Tadahiko Nishi",2002-01-25,2003-01-17,2004-05-20,,https://patents.google.com/patent/US20040096590A1/en,
